clip_id	track_number	title	artist	album	url	segmentStart	segmentEnd	original_url	mp3_path
31219	07	E.F. Theme	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	117	146	http://he3.magnatune.com/all/07-E.F.%20Theme-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-07-e_f__theme-117-146.mp3
29680	06	Three Airs from The Dancing Master (Playford)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	30	59	http://he3.magnatune.com/all/06-Three%20Airs%20from%20The%20Dancing%20Master%20(Playford)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-06-three_airs_from_the_dancing_master_playford-30-59.mp3
26937	06	entity	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	88	117	http://he3.magnatune.com/all/06-entity-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-06-entity-88-117.mp3
26940	06	entity	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	175	204	http://he3.magnatune.com/all/06-entity-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-06-entity-175-204.mp3
47948	12	Eucharist Canon (fragment)	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	59	88	http://he3.magnatune.com/all/12-Eucharist%20Canon%20(fragment)-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-12-eucharist_canon_fragment-59-88.mp3
34746	08	Bakfark_ fantasia	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	88	117	http://he3.magnatune.com/all/08-Bakfark_%20fantasia-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-08-bakfark_fantasia-88-117.mp3
36075	08	karooshi porn	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	204	233	http://he3.magnatune.com/all/08-karooshi%20porn-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-08-karooshi_porn-204-233.mp3
37955	08	they are coming	Mr Gelatine	Electroluv	http://www.magnatune.com/artists/albums/gelatine-electroluv/	175	204	http://he3.magnatune.com/all/08-they%20are%20coming-Mr%20Gelatine.mp3	a/mr_gelatine-electroluv-08-they_are_coming-175-204.mp3
51181	14	Branle Simple a cordes avalees (premier)	James Edwards	Le Tresor dOrphee by Antoine Francisque	http://www.magnatune.com/artists/albums/edwards-tresor/	0	29	http://he3.magnatune.com/all/14-Branle%20Simple%20a%20cordes%20avalees%20(premier)-James%20Edwards.mp3	a/james_edwards-le_tresor_dorphee_by_antoine_francisque-14-branle_simple_a_cordes_avalees_premier-0-29.mp3
48880	12	Son of Sand Flea (remix)	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	0	29	http://he3.magnatune.com/all/12-Son%20of%20Sand%20Flea%20(remix)-Falik.mp3	a/falik-dreams_from_the_machine-12-son_of_sand_flea_remix-0-29.mp3
44025	10	Satellite	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	0	29	http://he3.magnatune.com/all/10-Satellite-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-10-satellite-0-29.mp3
11013	02	Waltz KK IVa no.15 in e minor	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	88	117	http://he3.magnatune.com/all/02-Waltz%20KK%20IVa%20no.15%20in%20e%20minor-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-02-waltz_kk_iva_no_15_in_e_minor-88-117.mp3
5615	01	Waissel_ polish dance	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	0	29	http://he3.magnatune.com/all/01-Waissel_%20polish%20dance-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-01-waissel_polish_dance-0-29.mp3
46293	11	O Theotokos the Virgin Rejoice (Ave Maria)	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	900	929	http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-900-929.mp3
4045	01	Rise	Yongen	Yello Haus	http://www.magnatune.com/artists/albums/yongen-yello/	262	291	http://he3.magnatune.com/all/01-Rise-Yongen.mp3	a/yongen-yello_haus-01-rise-262-291.mp3
47610	12	Bakfark_ qui habitat in adjutorio prima pars	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	146	175	http://he3.magnatune.com/all/12-Bakfark_%20qui%20habitat%20in%20adjutorio%20prima%20pars-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-12-bakfark_qui_habitat_in_adjutorio_prima_pars-146-175.mp3
19710	04	Shi	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	581	610	http://he3.magnatune.com/all/04-Shi-Tilopa.mp3	a/tilopa-pictures_of_silence-04-shi-581-610.mp3
29531	06	Tant que vivray (Claudin de Semisy)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	30	59	http://he3.magnatune.com/all/06-Tant%20que%20vivray%20(Claudin%20de%20Semisy)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-06-tant_que_vivray_claudin_de_semisy-30-59.mp3
2863	01	Monkey Party	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	30	59	http://he3.magnatune.com/all/01-Monkey%20Party-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-01-monkey_party-30-59.mp3
46063	11	life in a tube	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	146	175	http://he3.magnatune.com/all/11-life%20in%20a%20tube-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-11-life_in_a_tube-146-175.mp3
52459	15	Branle de Poitou (premier)	James Edwards	Le Tresor dOrphee by Antoine Francisque	http://www.magnatune.com/artists/albums/edwards-tresor/	30	59	http://he3.magnatune.com/all/15-Branle%20de%20Poitou%20(premier)-James%20Edwards.mp3	a/james_edwards-le_tresor_dorphee_by_antoine_francisque-15-branle_de_poitou_premier-30-59.mp3
49620	13	Bakfark_ non accedat ad te malum secunda pars	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	320	349	http://he3.magnatune.com/all/13-Bakfark_%20non%20accedat%20ad%20te%20malum%20secunda%20pars-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-13-bakfark_non_accedat_ad_te_malum_secunda_pars-320-349.mp3
30558	07	Bakfark_ erravi sicut ovis prima pars	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	204	233	http://he3.magnatune.com/all/07-Bakfark_%20erravi%20sicut%20ovis%20prima%20pars-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-07-bakfark_erravi_sicut_ovis_prima_pars-204-233.mp3
5473	01	trioxidation	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	262	291	http://he3.magnatune.com/all/01-trioxidation-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-01-trioxidation-262-291.mp3
28020	06	Money Day Be	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	30	59	http://he3.magnatune.com/all/06-Money%20Day%20Be-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-06-money_day_be-30-59.mp3
44553	10	The Lost Art of Human Kindness	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	291	320	http://he3.magnatune.com/all/10-The%20Lost%20Art%20of%20Human%20Kindness-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-291-320.mp3
54509	17	Kol HaNeshamah	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	88	117	http://he3.magnatune.com/all/17-Kol%20HaNeshamah-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-17-kol_haneshamah-88-117.mp3
32424	07	Nana	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	494	523	http://he3.magnatune.com/all/07-Nana-Tilopa.mp3	a/tilopa-pictures_of_silence-07-nana-494-523.mp3
44028	10	Satellite	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	88	117	http://he3.magnatune.com/all/10-Satellite-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-10-satellite-88-117.mp3
55280	18	Petit sein ou L'Amour (Francois le Fegeux)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	30	59	http://he3.magnatune.com/all/18-Petit%20sein%20ou%20L'Amour%20(Francois%20le%20Fegeux)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-18-petit_sein_ou_lamour_francois_le_fegeux-30-59.mp3
23614	05	Night Is A Place	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	30	59	http://he3.magnatune.com/all/05-Night%20Is%20A%20Place-Four%20Stones.mp3	a/four_stones-la_vie_chill-05-night_is_a_place-30-59.mp3
28507	06	Prelude Op.28 No.15 in Db major	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	88	117	http://he3.magnatune.com/all/06-Prelude%20Op.28%20No.15%20in%20Db%20major-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-06-prelude_op_28_no_15_in_db_major-88-117.mp3
36822	08	Paul Gauguin	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	30	59	http://he3.magnatune.com/all/08-Paul%20Gauguin-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-08-paul_gauguin-30-59.mp3
14149	03	Northward	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	59	88	http://he3.magnatune.com/all/03-Northward-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-03-northward-59-88.mp3
7464	02	frank	Mr Gelatine	Electroluv	http://www.magnatune.com/artists/albums/gelatine-electroluv/	59	88	http://he3.magnatune.com/all/02-frank-Mr%20Gelatine.mp3	a/mr_gelatine-electroluv-02-frank-59-88.mp3
41539	09	U Meaning U	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	262	291	http://he3.magnatune.com/all/09-U%20Meaning%20U-Four%20Stones.mp3	a/four_stones-la_vie_chill-09-u_meaning_u-262-291.mp3
15017	03	sixfiveoneoh	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	407	436	http://he3.magnatune.com/all/03-sixfiveoneoh-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-03-sixfiveoneoh-407-436.mp3
6430	02	Can she excuse may wrongs with virtue's cloak (John Dowland)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	146	175	http://he3.magnatune.com/all/02-Can%20she%20excuse%20may%20wrongs%20with%20virtue's%20cloak%20(John%20Dowland)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-02-can_she_excuse_may_wrongs_with_virtues_cloak_john_dowland-146-175.mp3
16381	04	A song for Jacob	Jade Leary	The Lost Art of Human Kindness	http://www.magnatune.com/artists/albums/jade-art/	204	233	http://he3.magnatune.com/all/04-A%20song%20for%20Jacob-Jade%20Leary.mp3	a/jade_leary-the_lost_art_of_human_kindness-04-a_song_for_jacob-204-233.mp3
21604	05	By The Ganges	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	0	29	http://he3.magnatune.com/all/05-By%20The%20Ganges-Tilopa.mp3	a/tilopa-by_the_way-05-by_the_ganges-0-29.mp3
45168	11	Ballade Op.23 in g minor	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	320	349	http://he3.magnatune.com/all/11-Ballade%20Op.23%20in%20g%20minor-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-320-349.mp3
34750	08	Bakfark_ fantasia	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	204	233	http://he3.magnatune.com/all/08-Bakfark_%20fantasia-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-08-bakfark_fantasia-204-233.mp3
10534	02	The Searching Light	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	175	204	http://he3.magnatune.com/all/02-The%20Searching%20Light-Falik.mp3	a/falik-dreams_from_the_machine-02-the_searching_light-175-204.mp3
35549	08	Fragment from the Divine Liturgy Strochnoy Chant	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	59	88	http://he3.magnatune.com/all/08-Fragment%20from%20the%20Divine%20Liturgy%20Strochnoy%20Chant-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-08-fragment_from_the_divine_liturgy_strochnoy_chant-59-88.mp3
47952	12	Eucharist Canon (fragment)	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	175	204	http://he3.magnatune.com/all/12-Eucharist%20Canon%20(fragment)-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-12-eucharist_canon_fragment-175-204.mp3
47241	11	Too Much For You	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	88	117	http://he3.magnatune.com/all/11-Too%20Much%20For%20You-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-11-too_much_for_you-88-117.mp3
54507	17	Kol HaNeshamah	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	30	59	http://he3.magnatune.com/all/17-Kol%20HaNeshamah-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-17-kol_haneshamah-30-59.mp3
7820	02	Imprints	Rhonda Lorence	Winter Moon	http://www.magnatune.com/artists/albums/lorence-winter/	117	146	http://he3.magnatune.com/all/02-Imprints-Rhonda%20Lorence.mp3	a/rhonda_lorence-winter_moon-02-imprints-117-146.mp3
22741	05	huan ying	Mr Gelatine	Electroluv	http://www.magnatune.com/artists/albums/gelatine-electroluv/	291	320	http://he3.magnatune.com/all/05-huan%20ying-Mr%20Gelatine.mp3	a/mr_gelatine-electroluv-05-huan_ying-291-320.mp3
48884	12	Son of Sand Flea (remix)	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	117	146	http://he3.magnatune.com/all/12-Son%20of%20Sand%20Flea%20(remix)-Falik.mp3	a/falik-dreams_from_the_machine-12-son_of_sand_flea_remix-117-146.mp3
52444	15	Ben che'l ciel	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	204	233	http://he3.magnatune.com/all/15-Ben%20che'l%20ciel-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-15-ben_chel_ciel-204-233.mp3
10447	02	The Fairy Queen (Carolan Five Tunes by the Irish Harper)	Da Camera	A Celtic Celebration	http://www.magnatune.com/artists/albums/dacamera-celtic/	88	117	http://he3.magnatune.com/all/02-The%20Fairy%20Queen%20(Carolan%20Five%20Tunes%20by%20the%20Irish%20Harper)-Da%20Camera.mp3	a/da_camera-a_celtic_celebration-02-the_fairy_queen_carolan_five_tunes_by_the_irish_harper-88-117.mp3
46298	11	O Theotokos the Virgin Rejoice (Ave Maria)	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	1045	1074	http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-1045-1074.mp3
45503	11	Dueil Angoisseux (Gilles Binchois)	Asteria	Soyes Loyal	http://www.magnatune.com/artists/albums/asteria-soyes/	262	291	http://he3.magnatune.com/all/11-Dueil%20Angoisseux%20(Gilles%20Binchois)-Asteria.mp3	a/asteria-soyes_loyal-11-dueil_angoisseux_gilles_binchois-262-291.mp3
21612	05	By The Ganges	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	233	262	http://he3.magnatune.com/all/05-By%20The%20Ganges-Tilopa.mp3	a/tilopa-by_the_way-05-by_the_ganges-233-262.mp3
51763	14	Praise Ye the Name of the Lord Bulgarian and Bizantine	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	30	59	http://he3.magnatune.com/all/14-Praise%20Ye%20the%20Name%20of%20the%20Lord%20Bulgarian%20and%20Bizantine-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-14-praise_ye_the_name_of_the_lord_bulgarian_and_bizantine-30-59.mp3
43207	10	low level format	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	175	204	http://he3.magnatune.com/all/10-low%20level%20format-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-10-low_level_format-175-204.mp3
26167	06	Black Llama	Falik	Dreams from the Machine	http://www.magnatune.com/artists/albums/falik-dreams/	0	29	http://he3.magnatune.com/all/06-Black%20Llama-Falik.mp3	a/falik-dreams_from_the_machine-06-black_llama-0-29.mp3
23185	05	Leiiu Czejnczy	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	0	29	http://he3.magnatune.com/all/05-Leiiu%20Czejnczy-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-05-leiiu_czejnczy-0-29.mp3
26669	06	Demolition Joyride	Electric Frankenstein	The Time Is Now	http://www.magnatune.com/artists/albums/elecfrank-timenow/	117	146	http://he3.magnatune.com/all/06-Demolition%20Joyride-Electric%20Frankenstein.mp3	a/electric_frankenstein-the_time_is_now-06-demolition_joyride-117-146.mp3
21771	05	Come To That	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	146	175	http://he3.magnatune.com/all/05-Come%20To%20That%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-05-come_to_that-146-175.mp3
49307	12	Valse Brilliante Op.18 in Eb major	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	30	59	http://he3.magnatune.com/all/12-Valse%20Brilliante%20Op.18%20in%20Eb%20major-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-12-valse_brilliante_op_18_in_eb_major-30-59.mp3
9150	02	quite derivative	Bjorn Fogelberg	Karooshi Porn	http://www.magnatune.com/artists/albums/fogelberg-karooshi/	175	204	http://he3.magnatune.com/all/02-quite%20derivative-Bjorn%20Fogelberg.mp3	a/bjorn_fogelberg-karooshi_porn-02-quite_derivative-175-204.mp3
16855	04	Bring Down The Stars	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	378	407	http://he3.magnatune.com/all/04-Bring%20Down%20The%20Stars-Falling%20You.mp3	a/falling_you-human-04-bring_down_the_stars-378-407.mp3
54511	17	Kol HaNeshamah	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	146	175	http://he3.magnatune.com/all/17-Kol%20HaNeshamah-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-17-kol_haneshamah-146-175.mp3
18648	04	Moving On	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	407	436	http://he3.magnatune.com/all/04-Moving%20On-Tilopa.mp3	a/tilopa-by_the_way-04-moving_on-407-436.mp3
51752	14	pmtayl	Mr Gelatine	Electroluv	http://www.magnatune.com/artists/albums/gelatine-electroluv/	88	117	http://he3.magnatune.com/all/14-pmtayl-Mr%20Gelatine.mp3	a/mr_gelatine-electroluv-14-pmtayl-88-117.mp3
16842	04	Bring Down The Stars	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	0	29	http://he3.magnatune.com/all/04-Bring%20Down%20The%20Stars-Falling%20You.mp3	a/falling_you-human-04-bring_down_the_stars-0-29.mp3
32414	07	Nana	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	204	233	http://he3.magnatune.com/all/07-Nana-Tilopa.mp3	a/tilopa-pictures_of_silence-07-nana-204-233.mp3
48178	12	It fell on a summer's day (Thomas Campain)	Edward Martin and William Bastian	Virtues and Vices	http://www.magnatune.com/artists/albums/martin-virtues/	0	29	http://he3.magnatune.com/all/12-It%20fell%20on%20a%20summer's%20day%20(Thomas%20Campain)-Edward%20Martin%20and%20William%20Bastian.mp3	a/edward_martin_and_william_bastian-virtues_and_vices-12-it_fell_on_a_summers_day_thomas_campain-0-29.mp3
49315	12	Valse Brilliante Op.18 in Eb major	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	262	291	http://he3.magnatune.com/all/12-Valse%20Brilliante%20Op.18%20in%20Eb%20major-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-12-valse_brilliante_op_18_in_eb_major-262-291.mp3
31640	07	Give In Give Out	Plunkett	14 Days	http://www.magnatune.com/artists/albums/plunkett-days/	88	117	http://he3.magnatune.com/all/07-Give%20In%20Give%20Out-Plunkett.mp3	a/plunkett-14_days-07-give_in_give_out-88-117.mp3
36899	08	Polonaise Op.44 in f minor	Janine Johnson	Chopin Recital	http://www.magnatune.com/artists/albums/jjohnson-chopin/	407	436	http://he3.magnatune.com/all/08-Polonaise%20Op.44%20in%20f%20minor-Janine%20Johnson.mp3	a/janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-407-436.mp3
1998	01	Ichi	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	0	29	http://he3.magnatune.com/all/01-Ichi-Tilopa.mp3	a/tilopa-pictures_of_silence-01-ichi-0-29.mp3
15866	03	Tsintsharo (Georgia)	Kitka	Nectar	http://www.magnatune.com/artists/albums/kitka-nectar/	175	204	http://he3.magnatune.com/all/03-Tsintsharo%20(Georgia)-Kitka.mp3	a/kitka-nectar-03-tsintsharo_georgia-175-204.mp3
10675	02	Trancelucent	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	30	59	http://he3.magnatune.com/all/02-Trancelucent-Somadrone.mp3	a/somadrone-trancelucent-02-trancelucent-30-59.mp3
15856	03	Tropics	Jade Leary	And Come the Sirens	http://www.magnatune.com/artists/albums/jade-sirens/	88	117	http://he3.magnatune.com/all/03-Tropics-Jade%20Leary.mp3	a/jade_leary-and_come_the_sirens-03-tropics-88-117.mp3
36670	08	One Hundred Years (of Solitude)	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	117	146	http://he3.magnatune.com/all/08-One%20Hundred%20Years%20(of%20Solitude)-Falling%20You.mp3	a/falling_you-human-08-one_hundred_years_of_solitude-117-146.mp3
10462	02	The Mechanism of Starlight	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	30	59	http://he3.magnatune.com/all/02-The%20Mechanism%20of%20Starlight-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-02-the_mechanism_of_starlight-30-59.mp3
42867	10	Had It	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	117	146	http://he3.magnatune.com/all/10-Had%20It%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-10-had_it-117-146.mp3
7605	02	Gunklat Sasmazor	The Headroom Project	Ciri a Doro	http://www.magnatune.com/artists/albums/headroom-ciri/	30	59	http://he3.magnatune.com/all/02-Gunklat%20Sasmazor-The%20Headroom%20Project.mp3	a/the_headroom_project-ciri_a_doro-02-gunklat_sasmazor-30-59.mp3
46287	11	O Theotokos the Virgin Rejoice (Ave Maria)	Ensemble Sreteniye	Ancient Church Singing of Byzantine Georgia and Rus	http://www.magnatune.com/artists/albums/sreteniye-ancient/	726	755	http://he3.magnatune.com/all/11-O%20Theotokos%20the%20Virgin%20Rejoice%20(Ave%20Maria)-Ensemble%20Sreteniye.mp3	a/ensemble_sreteniye-ancient_church_singing_of_byzantine_georgia_and_rus-11-o_theotokos_the_virgin_rejoice_ave_maria-726-755.mp3
9405	02	Red Fullmoon	Tilopa	By The Way	http://www.magnatune.com/artists/albums/tilopa-bytheway/	378	407	http://he3.magnatune.com/all/02-Red%20Fullmoon-Tilopa.mp3	a/tilopa-by_the_way-02-red_fullmoon-378-407.mp3
34745	08	Bakfark_ fantasia	Jacob Heringman	Black Cow	http://www.magnatune.com/artists/albums/heringman-blackcow/	59	88	http://he3.magnatune.com/all/08-Bakfark_%20fantasia-Jacob%20Heringman.mp3	a/jacob_heringman-black_cow-08-bakfark_fantasia-59-88.mp3
15946	03	Vanishing	Rhonda Lorence	Winter Moon	http://www.magnatune.com/artists/albums/lorence-winter/	59	88	http://he3.magnatune.com/all/03-Vanishing-Rhonda%20Lorence.mp3	a/rhonda_lorence-winter_moon-03-vanishing-59-88.mp3
36166	08	Lament of the Loons	Rhonda Lorence	Winter Moon	http://www.magnatune.com/artists/albums/lorence-winter/	88	117	http://he3.magnatune.com/all/08-Lament%20of%20the%20Loons-Rhonda%20Lorence.mp3	a/rhonda_lorence-winter_moon-08-lament_of_the_loons-88-117.mp3
29796	06	Varenka	Falling You	Human	http://www.magnatune.com/artists/albums/fallingyou-human/	320	349	http://he3.magnatune.com/all/06-Varenka-Falling%20You.mp3	a/falling_you-human-06-varenka-320-349.mp3
19702	04	Shi	Tilopa	Pictures of Silence	http://www.magnatune.com/artists/albums/tilopa-pictures/	349	378	http://he3.magnatune.com/all/04-Shi-Tilopa.mp3	a/tilopa-pictures_of_silence-04-shi-349-378.mp3
20738	04	Walk Like Me	Four Stones	La Vie Chill	http://www.magnatune.com/artists/albums/fourstones-viechill/	175	204	http://he3.magnatune.com/all/04-Walk%20Like%20Me-Four%20Stones.mp3	a/four_stones-la_vie_chill-04-walk_like_me-175-204.mp3
1884	01	Helio's Course	DAC Crowell	The Mechanism of Starlight	http://www.magnatune.com/artists/albums/dac-mech/	291	320	http://he3.magnatune.com/all/01-Helio's%20Course-DAC%20Crowell.mp3	a/dac_crowell-the_mechanism_of_starlight-01-helios_course-291-320.mp3
28478	06	Por Tus Ojos	Liquid Zen	Magic Midsummer	http://www.magnatune.com/artists/albums/liquid-magic/	59	88	http://he3.magnatune.com/all/06-Por%20Tus%20Ojos%20-%20Liquid%20Zen.mp3	a/liquid_zen-magic_midsummer-06-por_tus_ojos-59-88.mp3
